withtext,id,codeid,class
,1012221,1000180,org.intermine.model.bio.GOEvidence
,1012243,1000180,org.intermine.model.bio.GOEvidence
,1012247,1000180,org.intermine.model.bio.GOEvidence
,1012253,1000180,org.intermine.model.bio.GOEvidence
,1012363,1000180,org.intermine.model.bio.GOEvidence
,1012366,1000180,org.intermine.model.bio.GOEvidence
,1012368,1000180,org.intermine.model.bio.GOEvidence
,1012385,1000180,org.intermine.model.bio.GOEvidence
,1012388,1000180,org.intermine.model.bio.GOEvidence
,1012441,1000180,org.intermine.model.bio.GOEvidence
,1012454,1000180,org.intermine.model.bio.GOEvidence
,1012458,1000180,org.intermine.model.bio.GOEvidence
,1012460,1000180,org.intermine.model.bio.GOEvidence
,1012477,1000180,org.intermine.model.bio.GOEvidence
,1012523,1000180,org.intermine.model.bio.GOEvidence
,1012556,1000180,org.intermine.model.bio.GOEvidence
,1012563,1000180,org.intermine.model.bio.GOEvidence
,1012609,1000180,org.intermine.model.bio.GOEvidence
,1012612,1000180,org.intermine.model.bio.GOEvidence
,1012614,1000180,org.intermine.model.bio.GOEvidence
,1012649,1000180,org.intermine.model.bio.GOEvidence
,1012653,1000180,org.intermine.model.bio.GOEvidence
,1012656,1000180,org.intermine.model.bio.GOEvidence
,1012682,1000180,org.intermine.model.bio.GOEvidence
,1012685,1000180,org.intermine.model.bio.GOEvidence
,1012687,1000180,org.intermine.model.bio.GOEvidence
,1012731,1000180,org.intermine.model.bio.GOEvidence
,1012734,1000180,org.intermine.model.bio.GOEvidence
,1012740,1000180,org.intermine.model.bio.GOEvidence
,1012792,1000180,org.intermine.model.bio.GOEvidence
,1012795,1000180,org.intermine.model.bio.GOEvidence
,1012797,1000180,org.intermine.model.bio.GOEvidence
,1012846,1000180,org.intermine.model.bio.GOEvidence
,1012849,1000180,org.intermine.model.bio.GOEvidence
,1012852,1000180,org.intermine.model.bio.GOEvidence
,1012883,1000180,org.intermine.model.bio.GOEvidence
,1012895,1000180,org.intermine.model.bio.GOEvidence
,1012899,1000180,org.intermine.model.bio.GOEvidence
,1012901,1000180,org.intermine.model.bio.GOEvidence
,1012903,1000180,org.intermine.model.bio.GOEvidence
,1012906,1000180,org.intermine.model.bio.GOEvidence
,1012919,1000180,org.intermine.model.bio.GOEvidence
,1012922,1000180,org.intermine.model.bio.GOEvidence
,1012924,1000180,org.intermine.model.bio.GOEvidence
,1013016,1000180,org.intermine.model.bio.GOEvidence
,1013020,1000180,org.intermine.model.bio.GOEvidence
,1013026,1000180,org.intermine.model.bio.GOEvidence
,1013029,1000180,org.intermine.model.bio.GOEvidence
,1013031,1000180,org.intermine.model.bio.GOEvidence
,1013044,1000180,org.intermine.model.bio.GOEvidence
,1013047,1000180,org.intermine.model.bio.GOEvidence
,1013050,1000180,org.intermine.model.bio.GOEvidence
,1013058,1000180,org.intermine.model.bio.GOEvidence
,1013062,1000180,org.intermine.model.bio.GOEvidence
,1013065,1000180,org.intermine.model.bio.GOEvidence
,1013067,1000180,org.intermine.model.bio.GOEvidence
,1013079,1000180,org.intermine.model.bio.GOEvidence
,1013082,1000180,org.intermine.model.bio.GOEvidence
,1013084,1000180,org.intermine.model.bio.GOEvidence
,1013157,1000180,org.intermine.model.bio.GOEvidence
,1013184,1000180,org.intermine.model.bio.GOEvidence
,1013188,1000180,org.intermine.model.bio.GOEvidence
,1013224,1000180,org.intermine.model.bio.GOEvidence
,1013227,1000180,org.intermine.model.bio.GOEvidence
,1013233,1000180,org.intermine.model.bio.GOEvidence
,1013236,1000180,org.intermine.model.bio.GOEvidence
,1013272,1000180,org.intermine.model.bio.GOEvidence
,1013275,1000180,org.intermine.model.bio.GOEvidence
,1013281,1000180,org.intermine.model.bio.GOEvidence
,1013284,1000180,org.intermine.model.bio.GOEvidence
,1013286,1000180,org.intermine.model.bio.GOEvidence
,1013288,1000180,org.intermine.model.bio.GOEvidence
,1013294,1000180,org.intermine.model.bio.GOEvidence
,1013297,1000180,org.intermine.model.bio.GOEvidence
,1013309,1000180,org.intermine.model.bio.GOEvidence
,1013312,1000180,org.intermine.model.bio.GOEvidence
,1013322,1000180,org.intermine.model.bio.GOEvidence
,1013343,1000180,org.intermine.model.bio.GOEvidence
,1013350,1000180,org.intermine.model.bio.GOEvidence
,1013353,1000180,org.intermine.model.bio.GOEvidence
,1013377,1000180,org.intermine.model.bio.GOEvidence
,1013404,1000180,org.intermine.model.bio.GOEvidence
,1013408,1000180,org.intermine.model.bio.GOEvidence
,1013410,1000180,org.intermine.model.bio.GOEvidence
,1013412,1000180,org.intermine.model.bio.GOEvidence
,1013414,1000180,org.intermine.model.bio.GOEvidence
,1013421,1000180,org.intermine.model.bio.GOEvidence
,1013425,1000180,org.intermine.model.bio.GOEvidence
,1013448,1000180,org.intermine.model.bio.GOEvidence
,1013451,1000180,org.intermine.model.bio.GOEvidence
,1013453,1000180,org.intermine.model.bio.GOEvidence
,1013517,1000180,org.intermine.model.bio.GOEvidence
,1013520,1000180,org.intermine.model.bio.GOEvidence
,1013522,1000180,org.intermine.model.bio.GOEvidence
,1013552,1000180,org.intermine.model.bio.GOEvidence
,1013565,1000180,org.intermine.model.bio.GOEvidence
,1013568,1000180,org.intermine.model.bio.GOEvidence
,1013570,1000180,org.intermine.model.bio.GOEvidence
,1013572,1000180,org.intermine.model.bio.GOEvidence
,1013574,1000180,org.intermine.model.bio.GOEvidence
,1013576,1000180,org.intermine.model.bio.GOEvidence
,1013579,1000180,org.intermine.model.bio.GOEvidence
,1013684,1000180,org.intermine.model.bio.GOEvidence
,1013687,1000180,org.intermine.model.bio.GOEvidence
,1013689,1000180,org.intermine.model.bio.GOEvidence
,1013691,1000180,org.intermine.model.bio.GOEvidence
,1013743,1000180,org.intermine.model.bio.GOEvidence
,1013746,1000180,org.intermine.model.bio.GOEvidence
,1013748,1000180,org.intermine.model.bio.GOEvidence
,1013750,1000180,org.intermine.model.bio.GOEvidence
,1013756,1000180,org.intermine.model.bio.GOEvidence
,1013760,1000180,org.intermine.model.bio.GOEvidence
,1013763,1000180,org.intermine.model.bio.GOEvidence
,1013775,1000180,org.intermine.model.bio.GOEvidence
,1013782,1000180,org.intermine.model.bio.GOEvidence
,1013785,1000180,org.intermine.model.bio.GOEvidence
,1013787,1000180,org.intermine.model.bio.GOEvidence
,1013808,1000180,org.intermine.model.bio.GOEvidence
,1013811,1000180,org.intermine.model.bio.GOEvidence
,1013883,1000180,org.intermine.model.bio.GOEvidence
,1013905,1000180,org.intermine.model.bio.GOEvidence
,1013974,1000180,org.intermine.model.bio.GOEvidence
,1013978,1000180,org.intermine.model.bio.GOEvidence
,1013980,1000180,org.intermine.model.bio.GOEvidence
,1013982,1000180,org.intermine.model.bio.GOEvidence
,1013985,1000180,org.intermine.model.bio.GOEvidence
,1013987,1000180,org.intermine.model.bio.GOEvidence
,1013989,1000180,org.intermine.model.bio.GOEvidence
,1014006,1000180,org.intermine.model.bio.GOEvidence
,1014010,1000180,org.intermine.model.bio.GOEvidence
,1014012,1000180,org.intermine.model.bio.GOEvidence
,1014014,1000180,org.intermine.model.bio.GOEvidence
,1014016,1000180,org.intermine.model.bio.GOEvidence
,1014019,1000180,org.intermine.model.bio.GOEvidence
,1014025,1000180,org.intermine.model.bio.GOEvidence
,1014028,1000180,org.intermine.model.bio.GOEvidence
,1014030,1000180,org.intermine.model.bio.GOEvidence
,1014033,1000180,org.intermine.model.bio.GOEvidence
,1014035,1000180,org.intermine.model.bio.GOEvidence
,1014041,1000180,org.intermine.model.bio.GOEvidence
,1014044,1000180,org.intermine.model.bio.GOEvidence
,1014046,1000180,org.intermine.model.bio.GOEvidence
,1014052,1000180,org.intermine.model.bio.GOEvidence
,1014056,1000180,org.intermine.model.bio.GOEvidence
,1014058,1000180,org.intermine.model.bio.GOEvidence
,1014060,1000180,org.intermine.model.bio.GOEvidence
,1014120,1000180,org.intermine.model.bio.GOEvidence
,1014123,1000180,org.intermine.model.bio.GOEvidence
,1014125,1000180,org.intermine.model.bio.GOEvidence
,1014131,1000180,org.intermine.model.bio.GOEvidence
,1014134,1000180,org.intermine.model.bio.GOEvidence
,1014136,1000180,org.intermine.model.bio.GOEvidence
,1014146,1000180,org.intermine.model.bio.GOEvidence
,1014150,1000180,org.intermine.model.bio.GOEvidence
,1014166,1000180,org.intermine.model.bio.GOEvidence
,1014169,1000180,org.intermine.model.bio.GOEvidence
,1014172,1000180,org.intermine.model.bio.GOEvidence
,1014192,1000180,org.intermine.model.bio.GOEvidence
,1014195,1000180,org.intermine.model.bio.GOEvidence
,1014197,1000180,org.intermine.model.bio.GOEvidence
,1014215,1000180,org.intermine.model.bio.GOEvidence
,1014219,1000180,org.intermine.model.bio.GOEvidence
,1014222,1000180,org.intermine.model.bio.GOEvidence
,1014224,1000180,org.intermine.model.bio.GOEvidence
,1014265,1000180,org.intermine.model.bio.GOEvidence
,1014268,1000180,org.intermine.model.bio.GOEvidence
,1014270,1000180,org.intermine.model.bio.GOEvidence
,1014276,1000180,org.intermine.model.bio.GOEvidence
,1014279,1000180,org.intermine.model.bio.GOEvidence
,1014286,1000180,org.intermine.model.bio.GOEvidence
,1014289,1000180,org.intermine.model.bio.GOEvidence
,1014291,1000180,org.intermine.model.bio.GOEvidence
,1014366,1000180,org.intermine.model.bio.GOEvidence
,1014369,1000180,org.intermine.model.bio.GOEvidence
,1014395,1000180,org.intermine.model.bio.GOEvidence
,1014398,1000180,org.intermine.model.bio.GOEvidence
,1014400,1000180,org.intermine.model.bio.GOEvidence
,1014402,1000180,org.intermine.model.bio.GOEvidence
,1014418,1000180,org.intermine.model.bio.GOEvidence
,1014421,1000180,org.intermine.model.bio.GOEvidence
,1014423,1000180,org.intermine.model.bio.GOEvidence
,1014425,1000180,org.intermine.model.bio.GOEvidence
,1014473,1000180,org.intermine.model.bio.GOEvidence
,1014476,1000180,org.intermine.model.bio.GOEvidence
,1014478,1000180,org.intermine.model.bio.GOEvidence
,1014492,1000180,org.intermine.model.bio.GOEvidence
,1014495,1000180,org.intermine.model.bio.GOEvidence
,1014497,1000180,org.intermine.model.bio.GOEvidence
,1014499,1000180,org.intermine.model.bio.GOEvidence
,1014501,1000180,org.intermine.model.bio.GOEvidence
,1014533,1000180,org.intermine.model.bio.GOEvidence
,1014537,1000180,org.intermine.model.bio.GOEvidence
,1014540,1000180,org.intermine.model.bio.GOEvidence
,1014543,1000180,org.intermine.model.bio.GOEvidence
,1014549,1000180,org.intermine.model.bio.GOEvidence
,1014552,1000180,org.intermine.model.bio.GOEvidence
,1014554,1000180,org.intermine.model.bio.GOEvidence
,1014560,1000180,org.intermine.model.bio.GOEvidence
,1014567,1000180,org.intermine.model.bio.GOEvidence
,1014570,1000180,org.intermine.model.bio.GOEvidence
,1014572,1000180,org.intermine.model.bio.GOEvidence
,1014574,1000180,org.intermine.model.bio.GOEvidence
,1014580,1000180,org.intermine.model.bio.GOEvidence
,1014583,1000180,org.intermine.model.bio.GOEvidence
,1014585,1000180,org.intermine.model.bio.GOEvidence
,1014592,1000180,org.intermine.model.bio.GOEvidence
,1014665,1000180,org.intermine.model.bio.GOEvidence
,1014668,1000180,org.intermine.model.bio.GOEvidence
,1014670,1000180,org.intermine.model.bio.GOEvidence
,1014715,1000180,org.intermine.model.bio.GOEvidence
,1014739,1000180,org.intermine.model.bio.GOEvidence
,1014742,1000180,org.intermine.model.bio.GOEvidence
,1014744,1000180,org.intermine.model.bio.GOEvidence
,1014746,1000180,org.intermine.model.bio.GOEvidence
,1014748,1000180,org.intermine.model.bio.GOEvidence
,1014787,1000180,org.intermine.model.bio.GOEvidence
,1014794,1000180,org.intermine.model.bio.GOEvidence
,1014797,1000180,org.intermine.model.bio.GOEvidence
,1014803,1000180,org.intermine.model.bio.GOEvidence
,1014806,1000180,org.intermine.model.bio.GOEvidence
,1014808,1000180,org.intermine.model.bio.GOEvidence
,1014814,1000180,org.intermine.model.bio.GOEvidence
,1014818,1000180,org.intermine.model.bio.GOEvidence
,1014830,1000180,org.intermine.model.bio.GOEvidence
,1014873,1000180,org.intermine.model.bio.GOEvidence
,1014876,1000180,org.intermine.model.bio.GOEvidence
,1014879,1000180,org.intermine.model.bio.GOEvidence
,1014881,1000180,org.intermine.model.bio.GOEvidence
,1014883,1000180,org.intermine.model.bio.GOEvidence
,1014933,1000180,org.intermine.model.bio.GOEvidence
,1014936,1000180,org.intermine.model.bio.GOEvidence
,1014938,1000180,org.intermine.model.bio.GOEvidence
,1014944,1000180,org.intermine.model.bio.GOEvidence
,1014956,1000180,org.intermine.model.bio.GOEvidence
,1014959,1000180,org.intermine.model.bio.GOEvidence
,1014961,1000180,org.intermine.model.bio.GOEvidence
,1014967,1000180,org.intermine.model.bio.GOEvidence
,1014970,1000180,org.intermine.model.bio.GOEvidence
,1014972,1000180,org.intermine.model.bio.GOEvidence
,1015062,1000180,org.intermine.model.bio.GOEvidence
,1015065,1000180,org.intermine.model.bio.GOEvidence
,1015068,1000180,org.intermine.model.bio.GOEvidence
,1015070,1000180,org.intermine.model.bio.GOEvidence
,1015073,1000180,org.intermine.model.bio.GOEvidence
,1015084,1000180,org.intermine.model.bio.GOEvidence
,1015087,1000180,org.intermine.model.bio.GOEvidence
,1015094,1000180,org.intermine.model.bio.GOEvidence
,1015098,1000180,org.intermine.model.bio.GOEvidence
,1015109,1000180,org.intermine.model.bio.GOEvidence
,1015112,1000180,org.intermine.model.bio.GOEvidence
,1015114,1000180,org.intermine.model.bio.GOEvidence
,1015116,1000180,org.intermine.model.bio.GOEvidence
,1015132,1000180,org.intermine.model.bio.GOEvidence
,1015135,1000180,org.intermine.model.bio.GOEvidence
,1015137,1000180,org.intermine.model.bio.GOEvidence
,1015201,1000180,org.intermine.model.bio.GOEvidence
,1015204,1000180,org.intermine.model.bio.GOEvidence
,1015206,1000180,org.intermine.model.bio.GOEvidence
,1015212,1000180,org.intermine.model.bio.GOEvidence
,1015270,1000180,org.intermine.model.bio.GOEvidence
,1015273,1000180,org.intermine.model.bio.GOEvidence
,1015320,1000180,org.intermine.model.bio.GOEvidence
,1015323,1000180,org.intermine.model.bio.GOEvidence
,1015325,1000180,org.intermine.model.bio.GOEvidence
,1015331,1000180,org.intermine.model.bio.GOEvidence
,1015334,1000180,org.intermine.model.bio.GOEvidence
,1015374,1000180,org.intermine.model.bio.GOEvidence
,1015377,1000180,org.intermine.model.bio.GOEvidence
,1015379,1000180,org.intermine.model.bio.GOEvidence
,1015381,1000180,org.intermine.model.bio.GOEvidence
,1015387,1000180,org.intermine.model.bio.GOEvidence
,1015390,1000180,org.intermine.model.bio.GOEvidence
,1015392,1000180,org.intermine.model.bio.GOEvidence
,1015394,1000180,org.intermine.model.bio.GOEvidence
,1015453,1000180,org.intermine.model.bio.GOEvidence
,1015456,1000180,org.intermine.model.bio.GOEvidence
,1015458,1000180,org.intermine.model.bio.GOEvidence
,1015469,1000180,org.intermine.model.bio.GOEvidence
,1015472,1000180,org.intermine.model.bio.GOEvidence
,1015483,1000180,org.intermine.model.bio.GOEvidence
,1015504,1000180,org.intermine.model.bio.GOEvidence
,1015507,1000180,org.intermine.model.bio.GOEvidence
,1015575,1000180,org.intermine.model.bio.GOEvidence
,1015578,1000180,org.intermine.model.bio.GOEvidence
,1015580,1000180,org.intermine.model.bio.GOEvidence
,1015609,1000180,org.intermine.model.bio.GOEvidence
,1015612,1000180,org.intermine.model.bio.GOEvidence
,1015615,1000180,org.intermine.model.bio.GOEvidence
,1015618,1000180,org.intermine.model.bio.GOEvidence
,1015620,1000180,org.intermine.model.bio.GOEvidence
,1015641,1000180,org.intermine.model.bio.GOEvidence
,1015645,1000180,org.intermine.model.bio.GOEvidence
,1015648,1000180,org.intermine.model.bio.GOEvidence
,1015651,1000180,org.intermine.model.bio.GOEvidence
,1015653,1000180,org.intermine.model.bio.GOEvidence
,1015729,1000180,org.intermine.model.bio.GOEvidence
,1015733,1000180,org.intermine.model.bio.GOEvidence
,1015736,1000180,org.intermine.model.bio.GOEvidence
,1015752,1000180,org.intermine.model.bio.GOEvidence
,1015755,1000180,org.intermine.model.bio.GOEvidence
,1015757,1000180,org.intermine.model.bio.GOEvidence
,1015759,1000180,org.intermine.model.bio.GOEvidence
,1015780,1000180,org.intermine.model.bio.GOEvidence
,1015783,1000180,org.intermine.model.bio.GOEvidence
,1015785,1000180,org.intermine.model.bio.GOEvidence
,1015788,1000180,org.intermine.model.bio.GOEvidence
,1015812,1000180,org.intermine.model.bio.GOEvidence
,1015815,1000180,org.intermine.model.bio.GOEvidence
,1015818,1000180,org.intermine.model.bio.GOEvidence
,1015868,1000180,org.intermine.model.bio.GOEvidence
,1015871,1000180,org.intermine.model.bio.GOEvidence
,1015882,1000180,org.intermine.model.bio.GOEvidence
,1015885,1000180,org.intermine.model.bio.GOEvidence
,1015887,1000180,org.intermine.model.bio.GOEvidence
,1015894,1000180,org.intermine.model.bio.GOEvidence
,1015898,1000180,org.intermine.model.bio.GOEvidence
,1015901,1000180,org.intermine.model.bio.GOEvidence
,1015907,1000180,org.intermine.model.bio.GOEvidence
,1015949,1000180,org.intermine.model.bio.GOEvidence
,1015952,1000180,org.intermine.model.bio.GOEvidence
,1015954,1000180,org.intermine.model.bio.GOEvidence
,1015987,1000180,org.intermine.model.bio.GOEvidence
,1015990,1000180,org.intermine.model.bio.GOEvidence
,1015992,1000180,org.intermine.model.bio.GOEvidence
,1015994,1000180,org.intermine.model.bio.GOEvidence
,1016000,1000180,org.intermine.model.bio.GOEvidence
,1016003,1000180,org.intermine.model.bio.GOEvidence
,1016005,1000180,org.intermine.model.bio.GOEvidence
,1016026,1000180,org.intermine.model.bio.GOEvidence
,1016118,1000180,org.intermine.model.bio.GOEvidence
,1016121,1000180,org.intermine.model.bio.GOEvidence
,1016172,1000180,org.intermine.model.bio.GOEvidence
,1016175,1000180,org.intermine.model.bio.GOEvidence
,1016177,1000180,org.intermine.model.bio.GOEvidence
,1016179,1000180,org.intermine.model.bio.GOEvidence
,1016197,1000180,org.intermine.model.bio.GOEvidence
,1016200,1000180,org.intermine.model.bio.GOEvidence
,1016202,1000180,org.intermine.model.bio.GOEvidence
,1016233,1000180,org.intermine.model.bio.GOEvidence
,1016236,1000180,org.intermine.model.bio.GOEvidence
,1016238,1000180,org.intermine.model.bio.GOEvidence
,1016245,1000180,org.intermine.model.bio.GOEvidence
,1016248,1000180,org.intermine.model.bio.GOEvidence
,1016251,1000180,org.intermine.model.bio.GOEvidence
,1016253,1000180,org.intermine.model.bio.GOEvidence
,1016264,1000180,org.intermine.model.bio.GOEvidence
,1016267,1000180,org.intermine.model.bio.GOEvidence
,1016269,1000180,org.intermine.model.bio.GOEvidence
,1016271,1000180,org.intermine.model.bio.GOEvidence
,1016283,1000180,org.intermine.model.bio.GOEvidence
,1016286,1000180,org.intermine.model.bio.GOEvidence
,1016307,1000180,org.intermine.model.bio.GOEvidence
,1016310,1000180,org.intermine.model.bio.GOEvidence
,1016339,1000180,org.intermine.model.bio.GOEvidence
,1016342,1000180,org.intermine.model.bio.GOEvidence
,1016344,1000180,org.intermine.model.bio.GOEvidence
,1016346,1000180,org.intermine.model.bio.GOEvidence
,1016382,1000180,org.intermine.model.bio.GOEvidence
,1016385,1000180,org.intermine.model.bio.GOEvidence
,1016387,1000180,org.intermine.model.bio.GOEvidence
,1016408,1000180,org.intermine.model.bio.GOEvidence
,1016411,1000180,org.intermine.model.bio.GOEvidence
,1016418,1000180,org.intermine.model.bio.GOEvidence
,1016421,1000180,org.intermine.model.bio.GOEvidence
,1016448,1000180,org.intermine.model.bio.GOEvidence
,1016534,1000180,org.intermine.model.bio.GOEvidence
,1016538,1000180,org.intermine.model.bio.GOEvidence
,1016540,1000180,org.intermine.model.bio.GOEvidence
,1016542,1000180,org.intermine.model.bio.GOEvidence
,1016563,1000180,org.intermine.model.bio.GOEvidence
,1016591,1000180,org.intermine.model.bio.GOEvidence
,1016598,1000180,org.intermine.model.bio.GOEvidence
,1016606,1000180,org.intermine.model.bio.GOEvidence
,1016609,1000180,org.intermine.model.bio.GOEvidence
,1016642,1000180,org.intermine.model.bio.GOEvidence
,1016645,1000180,org.intermine.model.bio.GOEvidence
,1016656,1000180,org.intermine.model.bio.GOEvidence
,1016663,1000180,org.intermine.model.bio.GOEvidence
,1016666,1000180,org.intermine.model.bio.GOEvidence
,1016668,1000180,org.intermine.model.bio.GOEvidence
,1016694,1000180,org.intermine.model.bio.GOEvidence
,1016697,1000180,org.intermine.model.bio.GOEvidence
,1016699,1000180,org.intermine.model.bio.GOEvidence
,1016725,1000180,org.intermine.model.bio.GOEvidence
,1016728,1000180,org.intermine.model.bio.GOEvidence
,1016730,1000180,org.intermine.model.bio.GOEvidence
,1016765,1000180,org.intermine.model.bio.GOEvidence
,1016768,1000180,org.intermine.model.bio.GOEvidence
,1016770,1000180,org.intermine.model.bio.GOEvidence
,1016781,1000180,org.intermine.model.bio.GOEvidence
,1016784,1000180,org.intermine.model.bio.GOEvidence
,1016800,1000180,org.intermine.model.bio.GOEvidence
,1016803,1000180,org.intermine.model.bio.GOEvidence
,1016805,1000180,org.intermine.model.bio.GOEvidence
,1016847,1000180,org.intermine.model.bio.GOEvidence
,1016850,1000180,org.intermine.model.bio.GOEvidence
,1016852,1000180,org.intermine.model.bio.GOEvidence
,1016854,1000180,org.intermine.model.bio.GOEvidence
,1016856,1000180,org.intermine.model.bio.GOEvidence
,1016897,1000180,org.intermine.model.bio.GOEvidence
,1016900,1000180,org.intermine.model.bio.GOEvidence
,1016918,1000180,org.intermine.model.bio.GOEvidence
,1016921,1000180,org.intermine.model.bio.GOEvidence
,1016924,1000180,org.intermine.model.bio.GOEvidence
,1016926,1000180,org.intermine.model.bio.GOEvidence
,1016932,1000180,org.intermine.model.bio.GOEvidence
,1016939,1000180,org.intermine.model.bio.GOEvidence
,1016942,1000180,org.intermine.model.bio.GOEvidence
,1016944,1000180,org.intermine.model.bio.GOEvidence
,1016946,1000180,org.intermine.model.bio.GOEvidence
,1016948,1000180,org.intermine.model.bio.GOEvidence
,1016950,1000180,org.intermine.model.bio.GOEvidence
,1016953,1000180,org.intermine.model.bio.GOEvidence
,1016974,1000180,org.intermine.model.bio.GOEvidence
,1016978,1000180,org.intermine.model.bio.GOEvidence
,1016980,1000180,org.intermine.model.bio.GOEvidence
,1016982,1000180,org.intermine.model.bio.GOEvidence
,1016984,1000180,org.intermine.model.bio.GOEvidence
,1016986,1000180,org.intermine.model.bio.GOEvidence
,1016989,1000180,org.intermine.model.bio.GOEvidence
,1017011,1000180,org.intermine.model.bio.GOEvidence
,1017014,1000180,org.intermine.model.bio.GOEvidence
,1017016,1000180,org.intermine.model.bio.GOEvidence
,1017018,1000180,org.intermine.model.bio.GOEvidence
,1017024,1000180,org.intermine.model.bio.GOEvidence
,1017027,1000180,org.intermine.model.bio.GOEvidence
,1017054,1000180,org.intermine.model.bio.GOEvidence
,1017058,1000180,org.intermine.model.bio.GOEvidence
,1017060,1000180,org.intermine.model.bio.GOEvidence
,1017062,1000180,org.intermine.model.bio.GOEvidence
,1017083,1000180,org.intermine.model.bio.GOEvidence
,1017105,1000180,org.intermine.model.bio.GOEvidence
,1017108,1000180,org.intermine.model.bio.GOEvidence
,1017110,1000180,org.intermine.model.bio.GOEvidence
,1017149,1000180,org.intermine.model.bio.GOEvidence
,1017152,1000180,org.intermine.model.bio.GOEvidence
,1017227,1000180,org.intermine.model.bio.GOEvidence
,1017230,1000180,org.intermine.model.bio.GOEvidence
,1017232,1000180,org.intermine.model.bio.GOEvidence
,1017234,1000180,org.intermine.model.bio.GOEvidence
,1017236,1000180,org.intermine.model.bio.GOEvidence
,1017243,1000180,org.intermine.model.bio.GOEvidence
,1017246,1000180,org.intermine.model.bio.GOEvidence
,1017248,1000180,org.intermine.model.bio.GOEvidence
,1017250,1000180,org.intermine.model.bio.GOEvidence
,1017275,1000180,org.intermine.model.bio.GOEvidence
,1017278,1000180,org.intermine.model.bio.GOEvidence
,1017280,1000180,org.intermine.model.bio.GOEvidence
,1017282,1000180,org.intermine.model.bio.GOEvidence
,1017288,1000180,org.intermine.model.bio.GOEvidence
,1017321,1000180,org.intermine.model.bio.GOEvidence
,1017392,1000180,org.intermine.model.bio.GOEvidence
,1017395,1000180,org.intermine.model.bio.GOEvidence
,1017404,1000180,org.intermine.model.bio.GOEvidence
,1017408,1000180,org.intermine.model.bio.GOEvidence
,1017410,1000180,org.intermine.model.bio.GOEvidence
,1017452,1000180,org.intermine.model.bio.GOEvidence
,1017455,1000180,org.intermine.model.bio.GOEvidence
,1017458,1000180,org.intermine.model.bio.GOEvidence
,1017460,1000180,org.intermine.model.bio.GOEvidence
,1017462,1000180,org.intermine.model.bio.GOEvidence
,1017473,1000180,org.intermine.model.bio.GOEvidence
,1017486,1000180,org.intermine.model.bio.GOEvidence
,1017489,1000180,org.intermine.model.bio.GOEvidence
,1017492,1000180,org.intermine.model.bio.GOEvidence
,1017495,1000180,org.intermine.model.bio.GOEvidence
,1017519,1000180,org.intermine.model.bio.GOEvidence
,1017523,1000180,org.intermine.model.bio.GOEvidence
,1017529,1000180,org.intermine.model.bio.GOEvidence
,1017532,1000180,org.intermine.model.bio.GOEvidence
,1017559,1000180,org.intermine.model.bio.GOEvidence
,1017562,1000180,org.intermine.model.bio.GOEvidence
,1017564,1000180,org.intermine.model.bio.GOEvidence
,1017566,1000180,org.intermine.model.bio.GOEvidence
,1017598,1000180,org.intermine.model.bio.GOEvidence
,1017601,1000180,org.intermine.model.bio.GOEvidence
,1017603,1000180,org.intermine.model.bio.GOEvidence
,1017615,1000180,org.intermine.model.bio.GOEvidence
,1017619,1000180,org.intermine.model.bio.GOEvidence
,1017621,1000180,org.intermine.model.bio.GOEvidence
,1017624,1000180,org.intermine.model.bio.GOEvidence
,1017626,1000180,org.intermine.model.bio.GOEvidence
,1017632,1000180,org.intermine.model.bio.GOEvidence
,1017635,1000180,org.intermine.model.bio.GOEvidence
,1017642,1000180,org.intermine.model.bio.GOEvidence
,1017665,1000180,org.intermine.model.bio.GOEvidence
,1017668,1000180,org.intermine.model.bio.GOEvidence
,1017671,1000180,org.intermine.model.bio.GOEvidence
,1017695,1000180,org.intermine.model.bio.GOEvidence
,1017698,1000180,org.intermine.model.bio.GOEvidence
,1017704,1000180,org.intermine.model.bio.GOEvidence
,1017707,1000180,org.intermine.model.bio.GOEvidence
,1017734,1000180,org.intermine.model.bio.GOEvidence
,1017737,1000180,org.intermine.model.bio.GOEvidence
,1017739,1000180,org.intermine.model.bio.GOEvidence
,1017751,1000180,org.intermine.model.bio.GOEvidence
,1017755,1000180,org.intermine.model.bio.GOEvidence
,1017766,1000180,org.intermine.model.bio.GOEvidence
,1017810,1000180,org.intermine.model.bio.GOEvidence
,1017813,1000180,org.intermine.model.bio.GOEvidence
,1017815,1000180,org.intermine.model.bio.GOEvidence
,1017861,1000180,org.intermine.model.bio.GOEvidence
,1017864,1000180,org.intermine.model.bio.GOEvidence
,1017866,1000180,org.intermine.model.bio.GOEvidence
,1017872,1000180,org.intermine.model.bio.GOEvidence
,1017875,1000180,org.intermine.model.bio.GOEvidence
,1017877,1000180,org.intermine.model.bio.GOEvidence
,1017883,1000180,org.intermine.model.bio.GOEvidence
,1017899,1000180,org.intermine.model.bio.GOEvidence
,1017902,1000180,org.intermine.model.bio.GOEvidence
,1017971,1000180,org.intermine.model.bio.GOEvidence
,1017988,1000180,org.intermine.model.bio.GOEvidence
,1017996,1000180,org.intermine.model.bio.GOEvidence
,1018044,1000180,org.intermine.model.bio.GOEvidence
,1018053,1000180,org.intermine.model.bio.GOEvidence
,1018056,1000180,org.intermine.model.bio.GOEvidence
,1018059,1000180,org.intermine.model.bio.GOEvidence
,1018061,1000180,org.intermine.model.bio.GOEvidence
